N° ECONOMICO,FECHA DE ASIGNACIÓN,LITROS ASIGNADOS,PRECIO POR LITRO,TOTAL
249,20/07/23,453.87,20.7499,"9,417.76"
249,22/07/23,371.34,20.7499,"7,705.27"
249,31/07/23,477.16,22.650032,"10,807.69"
249,27/07/23,542.834,23.99,"13,022.59"
249,4/08/23,668.44,23.37,"15,621.44"
249,9/08/23,487.31,23.2,"11,305.59"
249,9/08/23,487.31,23.2,"11,305.59"
249,11/08/23,588.29,23.2,"13,648.33"
249,13/08/23,408.211,24.19,"9,874.62"
249,14/08/23,300,22.92,6876
249,15/08/23,450.405,24.95,11237.6
249,17/08/23,556.7,23.2,"12,915.44"
249,22/08/23,232.38,22.32,"5,186.72"
249,19/08/23,256,22.32,"5,713.92"
249,26/08/23,605.85,22.32,"13,522.57"
249,9/09/23,482.25,22.32,"10,763.82"
249,12/09/23,589.77,22.32,"13,163.67"
249,30/08/23,757.969,24.39,"18,486.86"
249,31/08/23,667,22.32,"14,887.44"
249,4/09/23,330.28,22.32,"7,371.85"
249,7/09/23,363.2,22.32,"8,106.62"
249,18/09/23,666.58,21.99,"14,658.09"
249,27/09/23,514.57,21.099,"10,856.91"
249,2/10/23,269,21.499,"5,783.23"
249,11/10/23,900,21.499,19349.1
249,16/10/23,254.85,21.2,"5,402.82"
249,23/10/23,738.63,21.2,"15,658.96"
249,21/10/23,300,21.2,6360
249,26/10/23,347.85,21.2,"7,374.42"
249,9/11/23,179.2,21.2,"3,799.04"
249,2/11/23,250,21.2,5300
249,4/11/23,756.46,21.2,"16,036.95"
249,7/11/23,133.78,21.2,"2,836.14"
249,11/11/23,394.11,21.2,"8,355.13"
249,20/11/23,820.01,21.7,"17,794.22"
249,22/11/23,335.86,20.5,"6,885.13"
249,28/11/23,300,23.78,7134
249,28/11/23,772.79,24.39,"18,848.35"
249,2/12/23,675,20.299,"13,701.83"
249,11/12/23,674,20.299,"13,681.53"
249,9/12/23,150,20.299,"3,044.85"
249,12/12/23,160.87,19.99,"3,215.79"
249,16/12/23,100,23.5,2350
249,16/12/23,400,23.89,9556
249,17/12/23,90,19.99,1799.1
249,18/12/23,770,19.99,15392.3
249,21/12/23,572,19.69,"11,262.68"
249,29/12/23,620,19.69,12207.8
249,6/01/24,795,19.69,"15,653.55"
249,26/01/24,750,19.69,14767.5
249,18/01/24,778,19.69,"15,318.82"
249,22/01/24,300,19.69,5907
249,31/01/24,685,19.69,"13,487.65"
249,6/02/24,813,19.6,15934.8
249,8/02/24,325,19.6,6370
249,14/02/24,910,19.6,17836
249,21/02/24,320,20.6,6592
249,26/02/24,815.95,20.6,"16,808.57"
249,4/03/24,871,20.6,17942.6
249,12/03/24,917.59,20.6,"18,902.35"
249,26/03/24,251,21.1,5296.1
249,28/03/24,575,21.1,12132.5
249,2/04/24,116,21.6,2505.6
249,4/04/24,600,21.6,12960
249,9/04/24,598.01,21.6,"12,917.02"
249,12/04/24,270,21.6,5832
249,19/04/24,437,21.6,9439.2
249,15/04/24,704,21.6,15206.4
249,22/04/24,502,21.6,10843.2
249,26/04/24,293,21.6,6328.8
249,30/04/24,495,21.6,10692
249,3/05/24,678.95,24.59,"16,695.38"
249,11/05/24,266,21.6,5745.6
249,9/05/24,453.25,21.6,9790.2
249,6/05/24,618.1,21.6,"13,350.96"
249,24/05/24,686,22.5,15435
249,14/05/24,545,21.6,11772
249,17/05/24,763.01,22.5,"17,167.72"
249,23/05/24,100,22.5,2250
249,28/05/24,541,22.5,12172.5
249,30/05/24,491,22.69,"11,140.79"
249,8/06/24,258,22.69,"5,854.02"
249,4/06/24,612,22.69,"13,886.28"
249,6/06/24,595,22.69,"13,500.55"
249,13/06/24,555,22.69,"12,592.95"
249,15/06/24,300,24.99,7497
249,17/06/24,645,22.69,"14,635.05"
249,23/06/24,100,22.69,2269
249,24/06/24,100,22.69,2269
249,25/06/24,610,22.69,13840.9
249,1/07/24,675,22.69,"15,315.75"
249,5/07/24,576,22.69,"13,069.44"
249,16/07/24,685,22.69,"15,542.65"
249,15/07/24,150,25.69,3853.5
249,19/07/24,200,25.49,5098
249,20/07/24,708.43,22.69,"16,074.28"
249,24/07/24,460,22.69,10437.4
249,30/07/24,200,25.09,5018
249,29/07/24,686,22.69,"15,565.34"
249,1/08/24,100,24.99,2499
249,2/08/24,743.97,22.69,"16,880.68"
249,1/08/24,300,25.09,7527
249,8/08/24,302.96,22.69,"6,874.16"
249,10/08/24,535,22.69,"12,139.15"
249,14/08/24,630,22.69,14294.7
249,13/08/24,100,22.69,2269
249,14/08/24,200,25.61,5122
249,19/08/24,529.01,22.69,"12,003.24"
249,21/08/24,480.5,22.69,"10,902.55"
249,22/08/24,311.03,22.69,"7,057.27"
249,9/09/24,276.01,22.69,"6,262.67"
249,26/08/24,546.036,24.99,"13,645.44"
249,3/09/24,722.43,22.69,"16,391.94"
249,5/09/24,215.8,22.69,4896.5
249,11/09/24,171,22.69,"3,879.99"
249,14/09/24,573.514,24.99,"14,332.11"
249,19/09/24,721,22.9,16510.9
249,23/09/24,394.37,22.9,"9,031.07"
249,27/09/24,100,25.69,2569
249,28/09/24,718.01,22.9,"16,442.43"
249,5/10/24,491,21.25,"10,433.75"
249,20/09/23,650,21.99,14293.5
249,23/09/23,381.05,21.099,"8,039.77"
249,9/10/23,102.59,21.499,"2,205.58"
249,11/06/24,470,22.69,10664.3
249,3/10/24,100,25.69,2569
249,3/10/24,635,21.25,"13,493.75"
248,2/01/23,259,22.1,5723.9
248,7/01/23,729.899,22.1,"16,130.77"
248,11/01/23,455.968,21.7,"9,894.51"
248,14/01/23,433.318,21.7,9403
248,19/01/23,350.052,21.7,"7,596.13"
248,24/01/23,660.002,21.7,"14,322.04"
248,1/02/23,616.46,22.99,"14,172.42"
248,30/01/23,708.018,21.7,"15,363.99"
248,13/02/23,812.03,20.97,"17,028.27"
248,3/02/23,588.399,23.99,"14,115.69"
248,8/02/23,673.764,20.97,"14,128.83"
248,15/02/23,262.232,19,"4,982.41"
248,20/02/23,873.608,19,"16,598.55"
248,25/02/23,675.63,20.152,13615.3
248,3/03/23,608.26,20.152,"12,257.66"
248,11/03/23,747.71,20.73,"15,500.03"
248,16/03/23,849.32,20.73,17606.4
248,18/03/23,287.55,20.73,"5,960.91"
248,24/03/23,271.01,21.9,"5,935.12"
248,21/03/23,199.08,21.9,"4,359.85"
248,27/03/23,700.35,21.57,"15,106.55"
248,30/03/23,749.89,21.57,"16,175.13"
248,6/03/23,757.29,23.38,"17,705.44"
248,9/03/23,150,23.65,3547.5
248,1/04/23,150.63,21.61,"3,255.11"
248,20/04/23,533.09,21.61,"11,520.07"
248,24/04/23,720.34,21.61,"15,566.55"
248,5/04/23,100.003,23.57,"2,357.07"
248,5/04/23,690.53,21.2,"14,639.24"
248,7/05/23,300,23.75,7125
248,8/05/23,711.31,21.49,"15,286.05"
248,7/04/23,539.547,23.99,"12,943.73"
248,11/04/23,300,22.99,6897
248,12/04/23,737.515,23.99,"17,692.98"
248,14/04/23,661.41,21.61,"14,293.07"
248,5/05/23,526.43,23.99,"12,629.06"
248,27/04/23,830.55,21.53,"17,881.74"
248,3/05/23,831.34,21.49,17865.5
248,9/05/23,53.96,22.15,"1,195.21"
248,15/05/23,717.45,22.15,"15,891.52"
248,17/05/23,607.66,20.2,"12,274.73"
248,19/05/23,360.39,20.2,"7,279.88"
248,26/05/23,735.72,20.2,"14,861.54"
248,11/06/23,506.96,21.7,"11,001.03"
248,17/06/23,340.61,21.7,"7,391.24"
248,1/06/23,867.68,20.2,"17,527.14"
248,14/06/23,783.25,21.7,"16,996.52"
248,1/05/23,100,21.7,2170
248,12/05/23,688.94,23.99,"16,527.67"
248,23/05/23,607.99,23.18,"14,093.21"
248,20/06/23,591.39,21.7,"12,833.16"
248,8/06/23,418.868,23.85,9990
248,8/06/23,342.421,23.85,"8,166.74"
248,4/06/23,400,23.19,9276
248,6/06/23,423.485,23.59,"9,990.01"
248,30/06/23,679.08,20.48,"13,907.56"
248,23/06/23,403.02,21.7,"8,745.53"
248,26/06/23,454.68,21.7,"9,866.56"
248,10/06/23,418.868,23.85,9990
248,10/06/23,225.007,23.85,"5,366.42"
248,8/07/23,404.13,20.48,"8,276.58"
248,4/07/23,728.38,20.48,"14,917.22"
248,11/07/23,508.55,20.48,10415.1
248,17/07/23,542.02,22.33,"12,103.31"
248,14/07/23,790.42,22.33,"17,650.08"
248,21/07/23,653.68,20.7499,"13,563.79"
248,24/07/23,96.15,20.7499,1995.1
248,26/07/23,552.88,20.7499,11472.2
248,28/07/23,431.4,22.650032,"9,771.22"
248,31/07/23,275.36,22.650032,"6,236.91"
248,3/08/23,519.11,23.37,12131.6
248,7/08/23,731.24,23.37,"17,089.08"
248,3/08/23,137.38,23.37,"3,210.57"
248,12/08/23,826.87,23.2,"19,183.38"
248,10/08/23,731.431,24.95,18249.2
248,16/08/23,150,23.89,3583.5
248,16/08/23,718.76,23.2,"16,675.23"
248,20/08/23,150,23.89,3583.5
248,17/08/23,258.4,22.32,"5,767.49"
248,22/08/23,713.18,22.32,"15,918.18"
248,25/08/23,320.04,22.32,"7,143.29"
248,28/08/23,152.94,22.32,"3,413.62"
248,30/08/23,716.601,24.95,"17,879.19"
248,2/09/23,718.4,22.32,"16,034.69"
248,6/09/23,895.44,22.32,"19,986.22"
248,5/09/23,150,23.89,3583.5
248,9/09/23,285.06,22.32,"6,362.54"
248,12/09/23,400,24.39,9756
248,15/09/23,928.29,22.32,"20,719.43"
248,21/09/23,341.34,21.099,"7,201.93"
